"Sample","K_bio1","K_bio2","K_bio3","K_bio4","K_bio5","K_bio6","K_bio7","K_bio8","K_bio9","K_bio10","K_bio11","K_bio12","K_bio13","K_bio14","K_bio15","K_bio16","K_bio17","K_bio18","K_bio19","P_bio1","P_bio2","P_bio3","P_bio4","P_bio5","P_bio6","P_bio7","P_bio8","P_bio9","P_bio10","P_bio11","P_bio12","P_bio13","P_bio14","P_bio15","P_bio16","P_bio17","P_bio18","P_bio19"
"531",1.01890703041353,0.785120686449872,0.426748969972619,0.566813004221543,0.907493070095166,0.869506826098463,0.717770746345323,1.00176698510223,0.871687867496434,0.991472537014154,0.901507962332726,1.08395842624591,1.04047378139088,0.921525793454408,0.516737950147369,1.02930091878992,0.93403608683502,1.06577006911126,0.924575299887124,0.001,0.001,0.028,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.001,0.001,0.001
"532",1.03581424695173,0.814369619871597,0.496724544661133,0.636801439041984,0.939912568445696,0.891382677309375,0.770578534006528,1.02109676675328,0.899324548894852,1.01366319013806,0.926286246316276,1.21692814699962,1.19389574656805,1.01279707909376,0.616450320848869,1.19033155575032,1.02661409189689,1.19784115706007,1.02751449373511,0.001,0.001,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"533",0.859991980778202,0.69818320443285,0.375800790033121,0.564716406013771,0.822692810923199,0.771483624437299,0.69939091011209,0.87820541135669,0.745239742921365,0.873249693804467,0.772046169548332,0.915727790719971,0.905182830352744,0.778516026776395,0.498057641779677,0.893297569619203,0.790373601774867,0.91846299237244,0.786266859916861,0.001,0.001,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"534",0.933901480850349,0.826023392154982,0.405140388585436,0.584898104653222,0.880692051408739,0.83362042997343,0.765420400964049,0.958265582476965,0.800135294555987,0.949681012970453,0.828962945381465,1.04731710009848,1.06040922026823,0.839053277746419,0.548445460190631,1.05305047852424,0.854547528165868,1.06486606740982,0.860012648756431,0.001,0.001,0.052,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"535",0.922852082946105,0.723220785867075,0.393168649232787,0.564610353666867,0.839193389972736,0.811806017523704,0.699131827786062,0.926127165666829,0.795319828431096,0.916270147703483,0.824726190278192,1.02152984158761,0.979966034688264,0.861911689989456,0.508189774072321,0.974534390178518,0.879803200841928,1.00844983820023,0.869834852645643,0.001,0.001,0.035,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"536",0.897454687869433,0.653808748425026,0.379156913289275,0.492365666186231,0.812316193989715,0.731852424774468,0.620025005782378,0.888252059617442,0.748611527241195,0.885756877069263,0.774335601858923,1.04001113385247,0.991338733119908,0.831228239633819,0.458858206479108,0.99483929209717,0.84487238222975,0.979322116516922,0.856837197684361,0.001,0.001,0.016,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"537",0.957439087403361,0.812298737757721,0.416617759906551,0.57983460949796,0.894116909066186,0.833758610302253,0.746196620745984,0.958004383890385,0.829181073662873,0.953844018777641,0.856564027173482,1.11406853464113,1.05243793894876,0.916960278655608,0.529366774034501,1.05702677465516,0.934840496448552,1.05563519197228,0.942323044245427,0.001,0.001,0.052,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"538",0.805529336795034,0.58840987814333,0.303874716137038,0.431809558150465,0.760588848311519,0.658079383662314,0.552584679748806,0.823802006850489,0.656436299012818,0.817802754416542,0.681980993388567,0.855495832047644,0.853732504843934,0.684361604401256,0.419389524655772,0.838107385343512,0.701537610213943,0.86776148432181,0.701318388736604,0.001,0.001,0.028,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"539",0.945624259411714,0.797710083462876,0.398234257615289,0.552493807144886,0.895048475886313,0.807764187116761,0.725787879004007,0.9764984161749,0.78914442157063,0.969065333055205,0.820019910946214,1.09196585676981,1.06800377519515,0.881256175717373,0.527859468909556,1.0628933150801,0.899652348951539,1.07220172962489,0.9014591349003,0.001,0.001,0.054,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"540",0.896685675273534,0.701963012228153,0.392943505865619,0.544181358763952,0.836391108340237,0.789427805451612,0.682453655190371,0.892117806357867,0.780354628850452,0.889102870003176,0.803722459090716,0.957384389100394,0.953824008664615,0.8093757681329,0.520327132632658,0.940985131730902,0.820683538147851,0.961068008836331,0.818613698890339,0.001,0.001,0.022,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"541",1.01163601515082,0.719551293896077,0.435712338377464,0.577228058723879,0.900833365011386,0.872209513864565,0.705696773356923,0.987971654268252,0.87829707797339,0.978907160505576,0.903851957078922,1.09966324086024,1.06664604171343,0.935307113387048,0.548925043305872,1.05750386936313,0.946644054569498,1.08333217573585,0.940988318369402,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"542",1.14381762339517,0.804877856557807,0.45614327770374,0.665215894586726,0.970399526375387,0.996133833690774,0.806877642149001,1.09291308457919,0.992318032786507,1.08179526730956,1.02994332305894,1.28559529653748,1.23588465276477,1.07964758830931,0.570841787592269,1.22271958574812,1.09466934691448,1.27050686107767,1.0798590523662,0.001,0.001,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"543",0.808378403817139,0.622222443919412,0.347248867903423,0.469222509532862,0.774458118041814,0.693942304526051,0.595590805560115,0.821507100953093,0.69210181761365,0.818866568599904,0.711001674169513,0.834548016865154,0.836092667563483,0.692900815326047,0.461344781290356,0.828546863859556,0.704135404119199,0.821096654382056,0.72012518541923,0.001,0.001,0.027,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"544",1.03479674402446,0.787886696934856,0.422297862713664,0.610886138527349,0.971416958708955,0.861143980753876,0.747272367526059,1.05884098355883,0.875613706057866,1.04885694787611,0.904494315414967,1.15906021961096,1.09537174996314,0.967829417784217,0.55259230694937,1.09301705462918,0.98856902057842,1.11320423396638,0.988726385338934,0.001,0.001,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"545",1.00175074736345,0.775675972812018,0.412781788104904,0.572625783042745,0.936151246732937,0.857174762325602,0.730021436382695,1.02692520599026,0.841236323657946,1.01027717224674,0.87076152010022,0.96794902569503,0.954629918655007,0.847655761327392,0.506222813528786,0.930293696074155,0.858127572484823,1.01711540493876,0.825021867409113,0.001,0.001,0.035,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.001,0.001,0.001,0.001
"546",0.880258139463294,0.689375399238298,0.37415182764196,0.558220298215412,0.795682489162241,0.772786494217979,0.688192508716307,0.865171974872146,0.762496854683917,0.862003935809013,0.792903991588467,1.01429197978081,0.976334611505222,0.870626809358242,0.48640837283441,0.965970185510004,0.883254666603681,0.98381525412515,0.882369381684389,0.001,0.001,0.015,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"547",0.960405219989273,0.693104077113897,0.409092746631456,0.538449689783408,0.841842821706545,0.799632387119882,0.664400173409627,0.941181667732188,0.809189584765732,0.935656835462765,0.842073014109286,1.26077962388626,1.21711507122438,0.981553928590822,0.544632815729846,1.21602264199602,1.00333448591244,1.19829492373462,1.00765257304965,0.001,0.001,0.034,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"548",0.96866376469863,0.743193913656186,0.375214941604838,0.568461482187137,0.898821244949878,0.828331026039983,0.717115151981834,0.996748916601233,0.816149948095274,0.98034990203582,0.84696593685786,1.05803312123755,1.00905929921591,0.890029259986277,0.495255339970583,0.998413731727498,0.906471850303011,1.0463086298049,0.88232598964604,0.001,0.001,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"549",0.903989762851513,0.655336755397983,0.352761655431579,0.498871351496616,0.814530109133333,0.769040384436506,0.632058535989161,0.901071110960847,0.761053372944107,0.895920080236135,0.787863346461706,1.04952939887272,1.01797066450229,0.82461316936477,0.496693122308467,1.02033077347217,0.844407562757964,1.02447228337531,0.850698851225147,0.001,0.001,0.047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"550",1.00013099079868,0.771839289685962,0.348934668685234,0.611114898688287,0.836951348013048,0.91503684378384,0.770004091042348,0.951917100754681,0.873352192341516,0.944833461041093,0.914324528469344,1.21860931484729,1.14487176391492,1.02222827724692,0.509039611132549,1.1316411683038,1.04327035384436,1.19962098386284,1.00891579588608,0.001,0.001,0.05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"551",1.06452091267763,0.825093118266019,0.50338051015199,0.674628222970111,0.955820893760814,0.965352876280499,0.816812259940739,1.03153327515383,0.953625696468926,1.02966002172493,0.979104274270388,1.16082120399407,1.17239368469545,0.959203580017852,0.661008116835852,1.16629424081047,0.972714638084755,1.15761570285965,0.986102535258074,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"552",1.01553256877577,0.735763947571179,0.431622271417483,0.581485724795653,0.905439492456759,0.86256379067311,0.707384448584442,0.99587804583688,0.872845352018157,0.990530004547392,0.90113189088019,1.20690876953902,1.18089144039471,0.969050848771521,0.586256212273582,1.17784828324021,0.990594059651872,1.15887470490364,1.00527922878473,0.001,0.001,0.035,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"553",0.965942845550888,0.732253593347764,0.391339738282315,0.57724920192183,0.878071366029456,0.84070242778341,0.721707447170052,0.964513545756537,0.824973767710061,0.959457308089051,0.856002869503683,1.15941594735525,1.14665777551081,0.915534263206435,0.558595943243534,1.14431324585065,0.934159960429642,1.12796336818795,0.945503300840208,0.001,0.001,0.049,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"554",0.892512419847689,0.69910249467705,0.353833473831118,0.525078797427571,0.874192577478153,0.753989720291953,0.681691156329696,0.940725359171672,0.731605811830088,0.930316174906868,0.761544358554769,1.04710946129269,1.03517682726533,0.822207837265365,0.496589094316564,1.0237627045581,0.844465899985881,1.03704064864678,0.842256095608226,0.001,0.001,0.125,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"555",0.881693485039721,0.716028606027904,0.408705893502036,0.579080232022677,0.844117323591982,0.792766314870895,0.719478567582401,0.915308791861464,0.760497982338767,0.906579639780578,0.786977815809106,0.915075203733099,0.940031014105895,0.788869961152046,0.55196937723097,0.914815746612276,0.798777968727775,0.953823292357355,0.793143767400289,0.001,0.001,0.023,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"556",1.03319562049596,0.705194848159798,0.41695236505621,0.563938182709984,0.940196819285267,0.854049460075684,0.681544935776455,1.02558443900814,0.875136397300969,1.01738110503734,0.903363750702759,1.10158450497087,1.03338905934913,0.938594191173899,0.522544573247879,1.02939158551359,0.955663320226936,1.03983701051006,0.9529345573608,0.001,0.001,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"557",0.902493955078579,0.6559432452722,0.381512754219599,0.486680881541766,0.832617502458653,0.744536077609776,0.618860044758061,0.909025855677966,0.754403953313777,0.900563625336297,0.778037009174268,0.952663531322841,0.940544741403392,0.773955843080073,0.469081107854195,0.934932709467461,0.785729676008364,0.946410934100153,0.792763873060667,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"558",0.937090216608961,0.72541798950221,0.371504388830898,0.55067849220159,0.845818814663745,0.828646133943313,0.706099621795094,0.940509170475398,0.794800149774812,0.93330156408275,0.827209178284605,0.997697086731165,0.964904018578902,0.833120215021876,0.490674960796611,0.956323146597042,0.848265080619117,0.981789408245758,0.847943423530207,0.001,0.001,0.0790000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.001,0.001,0.001
"559",0.964797295840228,0.816279419203961,0.417246245845132,0.602440644158532,0.952872159078033,0.847095950839939,0.77402027943805,0.997960398550411,0.828659543838807,0.989032537234416,0.854466892091519,1.0262800397576,1.0194286259512,0.850979078531694,0.543296361687122,1.00835312130351,0.865487945238346,1.03898709542904,0.862203283164341,0.001,0.001,0.06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.001,0.001,0.001
"560",1.01566326889874,0.693248423381001,0.378506754640127,0.567455684355531,0.879416221578045,0.877422038996985,0.701906191435758,0.990509119796653,0.868085260677667,0.986210996117182,0.900595528391438,1.23269591870655,1.15948103653296,0.971182488691225,0.512092535944963,1.16501764764043,0.99598154600892,1.15521081340315,1.00143764094331,0.001,0.001,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"561",0.984523036754014,0.752652473388189,0.393567578305916,0.589058933984125,0.914414453084739,0.842792472946534,0.734500818222905,1.00692473985882,0.828136022492052,0.998322063901239,0.859787605883305,1.06646073820676,1.07423962335175,0.864036064482107,0.554392028794403,1.05807997240293,0.882104347925228,1.06777818933858,0.885814306965323,0.001,0.001,0.0780000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"562",0.936660839262577,0.75666688369136,0.428199259118174,0.561399947359072,0.878213357928874,0.817861027925899,0.705958968231609,0.947235547930917,0.811264422745064,0.937731162036463,0.835120723757665,0.990180499247993,0.978917867824182,0.840824177529089,0.54338701169334,0.969899300325637,0.853380468113259,0.976744704214628,0.860039841076544,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"563",0.940059309441907,0.725327696254886,0.43286002347365,0.599167994626097,0.820483314360958,0.839842816617978,0.706693003272698,0.867277164830353,0.860212836869473,0.869526725271569,0.884699988558284,1.16794690778731,1.07600245153264,0.983202743076692,0.515060916666589,1.08188743708122,1.00157606547694,1.05695958580717,1.01598642198931,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"564",0.836802054220139,0.703938552545388,0.391929502070764,0.54122795407806,0.800370165367803,0.737677799532832,0.674921922101587,0.844125899518964,0.727918516053728,0.840358916004587,0.752089428161832,0.89232108048327,0.916631964426419,0.767246874516567,0.537493968392312,0.896690520283844,0.776621112401908,0.90421762740032,0.782760962783497,0.001,0.001,0.048,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"565",1.07101364763228,0.774683779317747,0.475454319250521,0.657204734140638,0.955126754631804,0.945042137398664,0.772701089916501,1.03225903262518,0.949121513220294,1.02504814802836,0.978490083834537,1.24742282255684,1.19911327195439,1.05376539672231,0.622179622964485,1.1895618117603,1.07552303158025,1.25329138610808,1.05146746055416,0.001,0.001,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"566",1.028385796899,0.7983406530482,0.421239133584406,0.604267624685768,0.949145880792625,0.876834979007624,0.75769893818711,1.03214388540547,0.877123587959135,1.02044796617032,0.906358527178751,1.09223378951459,1.09007075995231,0.904558660330306,0.564093476927649,1.07527878172356,0.921234233640839,1.13132941998311,0.910502200701723,0.001,0.001,0.042,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"567",1.06612552873164,0.808237170151873,0.507040449413421,0.674599218858529,0.943928900998142,0.961484919671577,0.795617363669679,1.00901812452594,0.975016644678648,1.00733662559439,0.996593909122859,1.05292397787545,1.00596427064622,0.964501450875526,0.586470210035429,0.999338644713327,0.969545599558975,1.00017174247365,0.985963188149921,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"568",1.09513656651015,0.750026927621931,0.422645228194976,0.635238531497266,0.975591295187878,0.92118107376606,0.742841765574335,1.08833120838919,0.939848916076715,1.07208022697919,0.972167249990192,1.18058560746191,1.10019502404584,1.01917196903445,0.546385660793417,1.08485100377478,1.04395496547561,1.1668403959863,1.0046262352418,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"569",0.995237901603905,0.735629493527853,0.397978541853203,0.58608375630962,0.91233585138924,0.859096208238799,0.715224885664014,0.993032624766628,0.850820011268576,0.987704927624844,0.881482457370669,1.14119397461367,1.09670293179789,0.928194608761495,0.546207390470291,1.09164304743193,0.950649413594925,1.12609606869263,0.94390069275634,0.001,0.001,0.069,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"570",0.912586301285636,0.6974060562801,0.397744418469681,0.574262138738638,0.815107864880119,0.807326642798148,0.695739271615904,0.896265650237871,0.792260183421065,0.891431004860899,0.82195172493702,1.07404398305787,1.07556942454084,0.891198135643208,0.562504900645299,1.05812102110546,0.909664764126755,1.08601924758057,0.903543276850297,0.001,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
